Localização,Latitude {N+/S-},Longitude {E+/W-},Zona Horaria {+/- GMT},Elevação {m},,,,,,,,,,,,,,,,
São Luis,-2.58,-44.23,-3,53,,,,,,,,,,,,,,,,

Mês,Dia,Hora,TBS {C},TBU {C},T. Pto Orvalho {C},Pressao Atmosferica {kPa},Umidade {kg/kg},U. R. {%},Densidade do ar {kg/m3},Entalpia {BTU/LB},Velocidade do Vento {m/s},Direção do Vento {graus},Cobertura Total de Nuvens {decimas},Rad Horizontal Extraterreste {Wh/m2},Rad Global Horizontal {Wh/m2},Rad Direta {Wh/m2},Rad Direta Normal {Wh/m2},Rad Difusa Horizontal {Wh/m2},,
6,30,22,26,25.4,24.9,100.8,0.00795,95,1.136744476,78.0,3,90,5,0,0,0,0,0,,
6,30,23,25.8,24.3,23.4,100.8,0.01142,89,1.140583404,73.4,3,60,0,0,0,0,0,0,,
6,30,24,25.4,24.5,23.8,100.8,0.00939,93,1.141232467,74.2,0,0,0,0,0,0,0,0,,
7,1,1,25,24.1,23.4,100.7,0.00920,93,1.142444914,72.7,0,0,0,0,0,0,0,0,,
7,1,2,24.7,24,23.4,100.7,0.00815,94,1.143654784,72.3,0,0,0,0,0,0,0,0,,
7,1,3,24.4,23.5,22.8,100.5,0.00913,93,1.143650793,70.4,0,0,0,0,0,0,0,0,,
7,1,4,24.2,23.1,22.4,100.6,0.00982,91,1.146552957,68.7,0,0,0,0,0,0,0,0,,
7,1,5,24,23,22.3,100.6,0.00933,92,1.147448864,68.4,0,0,0,0,0,0,0,0,,
7,1,6,23.8,23,22.4,100.6,0.00852,94,1.148070357,68.4,0,0,0,0,0,0,0,0,,
7,1,7,23.7,23,22.4,100.6,0.00804,94,1.148381416,68.4,0,0,4,65,49,40,94,9,,
7,1,8,25.5,24,23.1,100.7,0.01125,88,1.141193362,72.2,0,0,4,353,266,218,388,48,,
7,1,9,27,24.5,23.3,100.8,0.01332,82,1.13634785,74.2,0,0,4,635,451,347,483,103,,
7,1,10,29,25.5,24.0,100.8,0.01488,76,1.127392086,78.3,6,120,5,872,570,384,447,186,,
7,1,11,29.3,25,23.1,100.8,0.01483,71,1.127970503,76.2,8,100,6,1048,685,461,483,224,,
7,1,12,29.7,25.4,23.6,100.8,0.01523,71,1.125602221,77.9,6,100,6,1151,752,506,508,246,,
7,1,13,30.8,25,22.6,100.7,0.01510,63,1.122362177,76.1,6,100,6,1174,767,517,525,250,,
7,1,14,32.4,25.4,22.6,100.6,0.01548,57,1.115349499,77.8,3,120,6,1115,729,491,536,238,,
7,1,15,31.4,26,23.8,100.5,0.01603,66,1.115340836,80.6,4,90,6,979,768,641,804,127,,
7,1,16,31.4,26.1,24.0,100.5,0.01606,66,1.115039054,81.0,6,70,3,774,607,507,784,100,,
7,1,17,29.2,25.8,24.3,100.5,0.01500,77,1.122431661,79.8,8,70,3,516,366,282,571,84,,
7,1,18,28.3,25.4,24.1,100.5,0.01436,79,1.126312045,78.1,3,90,5,220,144,97,72,47,,
7,1,19,27.7,24.9,23.6,100.5,0.01391,80,1.129585958,76.0,3,90,6,7,3,1,3,2,,
7,1,20,26.3,24.9,24.1,100.6,0.01140,89,1.134983763,76.0,4,210,8,0,0,0,0,0,,
7,1,21,23.5,22.4,21.6,100.7,0.00948,91,1.151812953,66.0,0,0,10,0,0,0,0,0,,
7,1,22,24.5,24,23.5,100.7,0.00704,96,1.144272195,72.3,0,0,10,0,0,0,0,0,,
7,1,23,24.6,24.1,23.6,100.8,0.00705,96,1.144848322,72.6,3,160,10,0,0,0,0,0,,
7,1,24,25.1,24.5,23.9,100.8,0.00768,95,1.142154134,74.3,3,150,10,0,0,0,0,0,,
7,2,1,26,24.1,23.1,100.8,0.01224,86,1.140543435,72.6,6,110,9,0,0,0,0,0,,
7,2,2,25.8,24.2,23.3,100.7,0.01161,88,1.139703486,73.0,7,90,10,0,0,0,0,0,,
7,2,3,25.6,24,23.1,100.7,0.01146,88,1.140886605,72.2,5,90,10,0,0,0,0,0,,
7,2,4,25.4,24,23.2,100.6,0.01102,89,1.140332166,72.3,0,0,10,0,0,0,0,0,,
7,2,5,25.4,24.3,23.6,100.6,0.01008,91,1.139474322,73.5,4,90,10,0,0,0,0,0,,
7,2,6,24.1,23.5,22.9,100.6,0.00757,95,1.145751197,70.3,5,90,10,0,0,0,0,0,,
7,2,7,25.2,23.6,22.7,100.6,0.01142,88,1.142075376,70.7,3,90,10,65,19,1,2,18,,
7,2,8,25.7,23.7,22.6,100.7,0.01222,85,1.141427512,71.0,5,120,10,352,106,5,10,100,,
7,2,9,27,24.8,23.7,100.7,0.01307,84,1.134314867,75.5,5,110,10,634,190,10,14,181,,
7,2,10,27.8,24.8,23.4,100.8,0.01400,79,1.133056681,75.4,5,110,10,872,261,13,16,248,,
7,2,11,29,25.4,23.8,100.8,0.01489,75,1.127689407,77.9,6,100,10,1048,314,16,17,298,,
7,2,12,28.5,25.2,23.7,100.8,0.01448,77,1.129778302,77.0,5,100,10,1151,345,18,18,328,,
7,2,13,30,25.1,23.0,100.7,0.01510,68,1.124439899,76.6,8,100,10,1174,352,18,18,334,,
7,2,14,30.6,25,22.6,100.7,0.01511,64,1.122953388,76.2,8,110,10,1116,729,491,537,238,,
7,2,15,28.8,25.5,24.0,100.6,0.01473,77,1.125677107,78.4,3,110,6,980,492,170,214,322,,
7,2,16,28.1,25,23.6,100.5,0.01428,78,1.128091412,76.4,4,140,8,776,551,425,657,126,,
7,2,17,28.5,24,22.0,100.5,0.01416,69,1.129761629,72.2,5,100,5,517,367,283,574,84,,
7,2,18,28.7,24.1,22.0,100.5,0.01426,69,1.128879833,72.6,4,100,5,221,167,137,76,30,,
7,2,19,27.3,24.3,22.9,100.5,0.01374,78,1.132525974,73.5,0,0,4,7,6,5,11,1,,
7,2,20,26.5,24.2,23.0,100.6,0.01287,83,1.136401465,73.1,3,110,1,0,0,0,0,0,,
7,2,21,26.3,24.2,23.1,100.7,0.01264,84,1.138175712,73.0,3,90,4,0,0,0,0,0,,
7,2,22,26,24,22.9,100.7,0.01237,85,1.13966162,72.2,3,100,1,0,0,0,0,0,,
7,2,23,25.6,24,23.1,100.7,0.01146,88,1.140886605,72.2,2,100,1,0,0,0,0,0,,
7,2,24,25.1,24,23.3,100.8,0.01005,91,1.143591532,72.2,4,140,6,0,0,0,0,0,,
7,3,1,24.7,23.8,23.1,100.8,0.00917,93,1.145393181,71.4,4,120,4,0,0,0,0,0,,
7,3,2,24.5,23.8,23.2,100.7,0.00813,94,1.144840443,71.5,5,150,9,0,0,0,0,0,,
7,3,3,24.2,23.6,23.0,100.7,0.00758,95,1.146333129,70.7,4,140,6,0,0,0,0,0,,
7,3,4,24,23.5,23.0,100.6,0.00698,96,1.14606118,70.3,6,220,9,0,0,0,0,0,,
7,3,5,23.6,23.2,22.7,100.6,0.00614,97,1.148140062,69.2,6,210,9,0,0,0,0,0,,
7,3,6,23.2,23.1,22.7,100.6,0.00359,99,1.149663696,68.8,7,200,9,0,0,0,0,0,,
7,3,7,23.9,23.3,22.7,100.6,0.00755,95,1.146929803,69.5,5,210,9,64,42,28,66,14,,
7,3,8,23.6,23,22.4,100.7,0.00752,95,1.149867306,68.3,5,190,6,352,230,155,276,75,,
7,3,9,25.4,24,23.2,100.7,0.01102,89,1.141500322,72.2,5,180,6,634,258,44,62,214,,
7,3,10,25.8,24,23.0,100.8,0.01195,86,1.141440605,72.2,4,120,9,871,355,61,71,294,,
7,3,11,27.4,24.4,23.0,100.8,0.01375,78,1.135422334,73.7,6,150,9,1048,427,73,77,354,,
7,3,12,29.3,24.8,22.8,100.8,0.01473,70,1.128552132,75.3,9,150,9,1152,469,80,81,389,,
7,3,13,29.2,24.6,22.6,100.7,0.01463,69,1.128272507,74.5,9,150,9,1175,886,726,737,160,,
7,3,14,30.3,24.5,22.0,100.6,0.01470,63,1.124129833,74.1,8,120,4,1117,842,690,754,152,,
7,3,15,31.2,25.5,23.2,100.6,0.01560,64,1.11856827,78.3,8,120,4,981,739,606,761,133,,
7,3,16,30.4,25.6,23.6,100.7,0.01549,68,1.121779946,78.7,8,120,4,777,585,480,743,105,,
7,3,17,28.4,24.8,23.2,100.5,0.01442,75,1.12777489,75.5,6,120,4,518,339,228,463,111,,
7,3,18,27.9,24.7,23.2,100.4,0.01418,77,1.128406108,75.2,6,150,6,222,112,39,76,73,,
7,3,19,26,25.5,25.0,100.5,0.00723,96,1.132948939,78.6,8,160,8,7,4,1,3,2,,
7,3,20,26.3,25,24.2,100.6,0.01102,90,1.134689751,76.4,0,0,8,0,0,0,0,0,,
7,3,21,25.6,24,23.1,100.7,0.01146,88,1.140886605,72.2,0,0,5,0,0,0,0,0,,
7,3,22,24.5,24,23.5,100.7,0.00704,96,1.144272195,72.3,0,0,9,0,0,0,0,0,,
7,3,23,24.3,23.3,22.6,100.8,0.00949,92,1.148033892,69.4,0,0,9,0,0,0,0,0,,
7,3,24,24.2,23.4,22.8,100.8,0.00856,94,1.148065711,69.8,0,0,9,0,0,0,0,0,,
7,4,1,23.8,23.2,22.6,100.8,0.00754,95,1.149865761,69.1,0,0,9,0,0,0,0,0,,
7,4,2,23.4,22.8,22.2,100.8,0.00749,95,1.152215461,67.5,0,0,9,0,0,0,0,0,,
7,4,3,23.3,22.7,22.1,100.7,0.00748,95,1.151625436,67.2,0,0,9,0,0,0,0,0,,
7,4,4,23.1,22.6,22.1,100.6,0.00673,96,1.151346641,66.9,0,0,9,0,0,0,0,0,,
7,4,5,23,22.6,22.1,100.6,0.00607,97,1.151659521,66.9,0,0,9,0,0,0,0,0,,
7,4,6,23,22.6,22.1,100.6,0.00607,97,1.151659521,66.9,3,150,4,0,0,0,0,0,,
7,4,7,24,23.9,23.5,100.7,0.00357,99,1.146104466,71.9,5,130,9,64,48,39,92,9,,
7,4,8,24,23.6,23.1,100.7,0.00618,97,1.146953342,70.7,4,150,4,351,143,25,44,119,,
7,4,9,25.6,24,23.1,100.8,0.01146,88,1.142054133,72.2,4,180,9,634,318,110,153,208,,
7,4,10,27.5,24.6,23.2,100.8,0.01382,79,1.134543434,74.6,5,180,8,871,355,61,71,294,,
7,4,11,29.4,25.5,23.8,100.8,0.01513,73,1.126198607,78.3,8,160,9,1048,427,73,77,354,,
7,4,12,30.5,26,24.1,100.8,0.01575,70,1.121435799,80.4,5,180,9,1152,470,81,81,389,,
7,4,13,31,25.1,22.6,100.8,0.01524,62,1.12263092,76.5,4,170,9,1176,479,82,83,397,,
7,4,14,30,25,22.9,100.7,0.01508,67,1.124731676,76.2,0,0,9,1118,456,78,85,378,,
7,4,15,28.5,25,23.4,100.6,0.01452,76,1.128050413,76.3,0,0,9,982,400,69,86,332,,
7,4,16,27,25.3,24.4,100.6,0.01232,87,1.131679865,77.7,0,0,9,778,317,54,84,263,,
7,4,17,26.4,25.2,24.4,100.6,0.01077,91,1.13379462,77.2,0,0,9,519,156,8,16,148,,
7,4,18,25.4,24.5,23.8,100.6,0.00939,93,1.138896922,74.3,3,30,10,224,67,3,9,64,,
7,4,19,24.1,24,23.6,100.7,0.00359,99,1.145509496,72.3,7,150,10,7,2,0,0,2,,
7,4,20,24,23.8,23.4,100.8,0.00464,98,1.147561241,71.4,0,0,10,0,0,0,0,0,,
7,4,21,23.8,23.5,23.1,100.8,0.00543,98,1.149028972,70.2,0,0,10,0,0,0,0,0,,
7,4,22,23.6,23.3,22.9,100.9,0.00541,98,1.151385344,69.4,0,0,10,0,0,0,0,0,,
7,4,23,23.4,23.1,22.7,100.9,0.00538,98,1.15256543,68.6,3,90,10,0,0,0,0,0,,
7,4,24,23.3,23,22.6,100.9,0.00537,98,1.153154477,68.3,3,100,10,0,0,0,0,0,,
7,5,1,23.3,22.9,22.4,100.9,0.00610,97,1.153429714,67.9,0,0,9,0,0,0,0,0,,
7,5,2,23.3,22.8,22.3,100.9,0.00676,96,1.153703907,67.5,0,0,9,0,0,0,0,0,,
7,5,3,23.2,22.8,22.3,100.8,0.00609,97,1.152841094,67.5,0,0,10,0,0,0,0,0,,
7,5,4,23,22.6,22.1,100.8,0.00607,97,1.154013218,66.8,0,0,10,0,0,0,0,0,,
7,5,5,23,22.6,22.1,100.8,0.00607,97,1.154013218,66.8,0,0,10,0,0,0,0,0,,
7,5,6,22.7,22.4,22.0,100.7,0.00529,97,1.154319135,66.1,3,160,10,0,0,0,0,0,,
7,5,7,21.6,21.5,21.1,100.8,0.00348,99,1.161366501,62.7,3,120,10,63,19,1,2,18,,
7,5,8,21,21,20.7,100.8,0.00228,100,1.164575679,60.9,3,120,10,350,105,5,10,100,,
7,5,9,22.8,22.3,21.8,100.9,0.00670,96,1.156629892,65.6,3,90,10,633,258,44,62,214,,
7,5,10,25.2,23.2,22.1,101.0,0.01193,85,1.147865147,68.9,0,0,9,872,355,61,71,294,,
7,5,11,27.4,25,23.8,101.0,0.01341,83,1.13600259,76.1,3,150,9,1049,427,73,77,354,,
7,5,12,28.4,24.8,23.2,101.0,0.01442,75,1.133565932,75.3,3,160,9,1153,579,200,201,379,,
7,5,13,29.4,24.4,22.2,100.9,0.01455,67,1.13055841,73.6,6,210,8,1177,480,82,84,397,,
7,5,14,28,24.6,23.0,100.8,0.01415,76,1.133033055,74.5,5,200,9,1119,456,78,86,378,,
7,5,15,29.2,24.1,21.8,100.7,0.01431,66,1.129696261,72.5,0,0,9,984,295,15,19,280,,
7,5,16,23.5,22.6,21.9,100.7,0.00890,93,1.151272468,66.8,0,0,10,780,318,54,84,263,,
7,5,17,25,23.6,22.7,100.7,0.01085,89,1.143860552,70.6,4,90,9,521,212,36,74,176,,
7,5,18,24.2,23.2,22.5,100.7,0.00948,92,1.147449221,69.1,3,360,9,225,67,3,9,64,,
7,5,19,24.1,23.1,22.4,100.7,0.00934,92,1.14803605,68.7,0,0,10,8,3,1,1,3,,
7,5,20,24,23.1,22.4,100.8,0.00895,93,1.149519986,68.7,0,0,9,0,0,0,0,0,,
7,5,21,24,23.4,22.8,100.8,0.00756,95,1.148686922,69.8,3,120,9,0,0,0,0,0,,
7,5,22,23.8,23.2,22.6,100.9,0.00754,95,1.151039593,69.0,3,120,8,0,0,0,0,0,,
7,5,23,23.6,23,22.4,100.9,0.00752,95,1.152216553,68.2,0,0,10,0,0,0,0,0,,
7,5,24,23.4,22.8,22.2,100.9,0.00749,95,1.153390876,67.5,0,0,8,0,0,0,0,0,,
7,6,1,23.2,22.6,22.0,100.8,0.00733,95,1.153386388,66.8,0,0,9,0,0,0,0,0,,
7,6,2,23.1,22.5,21.9,100.8,0.00732,95,1.153970884,66.4,0,0,9,0,0,0,0,0,,
7,6,3,23,22.4,21.8,100.8,0.00731,95,1.154554742,66.0,0,0,9,0,0,0,0,0,,
7,6,4,23,22.4,21.8,100.7,0.00731,95,1.153377739,66.0,0,0,9,0,0,0,0,0,,
7,6,5,22.9,22.3,21.7,100.7,0.00730,95,1.153960564,65.7,0,0,9,0,0,0,0,0,,
7,6,6,22.7,22.1,21.5,100.7,0.00728,95,1.155124322,64.9,0,0,6,0,0,0,0,0,,
7,6,7,22.8,22.4,21.9,100.7,0.00604,97,1.154005126,66.1,0,0,5,63,26,4,10,21,,
7,6,8,25.6,24.2,23.4,100.7,0.01105,89,1.14031602,73.0,0,0,9,350,143,24,44,118,,
7,6,9,26.5,24.5,23.4,100.8,0.01255,85,1.137868721,74.2,2,120,9,633,477,391,545,86,,
7,6,10,28.3,25,23.5,100.8,0.01436,77,1.130966738,76.2,3,110,4,872,570,384,448,186,,
7,6,11,29.7,24.8,22.7,100.8,0.01483,67,1.127358412,75.3,3,120,6,1049,527,182,191,345,,
7,6,12,28.7,24.3,22.3,100.8,0.01434,70,1.131786001,73.3,4,180,8,1154,346,18,18,328,,
7,6,13,28.8,24.6,22.7,100.8,0.01451,71,1.130626793,74.5,4,180,10,1178,480,82,84,398,,
7,6,14,29,25,23.2,100.7,0.01480,73,1.127711091,76.2,4,200,9,1121,457,78,86,378,,
7,6,15,29.2,24.3,22.1,100.6,0.01446,67,1.127973909,73.3,4,180,9,985,402,69,86,333,,
7,6,16,29.6,24.6,22.4,100.6,0.01473,67,1.125923818,74.6,3,180,9,781,318,55,85,264,,
7,6,17,29.6,24.7,22.6,100.5,0.01481,67,1.124481609,75.0,0,0,9,522,213,36,75,176,,
7,6,18,25,24,23.3,100.5,0.00971,92,1.14039138,72.4,3,60,9,226,92,16,40,76,,
7,6,19,24.9,24.4,23.9,100.6,0.00709,96,1.140720629,73.9,3,60,9,8,3,1,1,3,,
7,6,20,24.7,24.1,23.5,100.6,0.00764,95,1.142198924,72.7,0,0,9,0,0,0,0,0,,
7,6,21,24.6,24.1,23.6,100.7,0.00705,96,1.14367772,72.7,3,30,10,0,0,0,0,0,,
7,6,22,24.5,24,23.5,100.7,0.00704,96,1.144272195,72.3,3,90,9,0,0,0,0,0,,
7,6,23,24.5,24,23.5,100.7,0.00704,96,1.144272195,72.3,5,90,9,0,0,0,0,0,,
7,6,24,24.4,23.8,23.2,100.7,0.00760,95,1.145149642,71.5,3,60,10,0,0,0,0,0,,
7,7,1,24.2,24,23.6,100.7,0.00467,98,1.14519986,72.3,0,0,10,0,0,0,0,0,,
7,7,2,24.2,23.7,23.2,100.7,0.00701,96,1.146051434,71.1,3,100,9,0,0,0,0,0,,
7,7,3,24.2,23.7,23.2,100.6,0.00701,96,1.144879257,71.1,0,0,6,0,0,0,0,0,,
7,7,4,23.5,23.1,22.6,100.6,0.00612,97,1.148728284,68.8,0,0,6,0,0,0,0,0,,
7,7,5,23.3,23,22.6,100.6,0.00537,98,1.149627737,68.4,0,0,6,0,0,0,0,0,,
7,7,6,23,23,22.7,100.6,0.00250,100,1.150564674,68.4,0,0,3,0,0,0,0,0,,
7,7,7,23.2,23,22.6,100.6,0.00453,98,1.14993984,68.4,0,0,6,62,49,41,97,8,,
7,7,8,24.5,23.5,22.8,100.6,0.00951,92,1.144513333,70.3,0,0,3,349,280,233,418,46,,
7,7,9,27,25,24.0,100.7,0.01286,85,1.133729127,76.3,0,0,0,633,258,44,62,214,,
7,7,10,28.1,24.7,23.1,100.7,0.01425,76,1.131283237,75.0,2,90,9,872,355,61,71,294,,
7,7,11,29,24.7,22.8,100.8,0.01462,71,1.129738901,74.9,3,90,9,1050,428,73,77,355,,
7,7,12,29.6,25,23.0,100.7,0.01500,69,1.125921094,76.2,5,100,9,1155,471,81,81,390,,
7,7,13,30.6,24.7,22.2,100.7,0.01485,62,1.123820368,74.9,5,100,9,1179,592,205,208,388,,
7,7,14,31,25,22.5,100.6,0.01514,62,1.12062162,76.2,5,100,8,1122,564,195,213,369,,
7,7,15,30.2,24.8,22.5,100.5,0.01496,65,1.122412572,75.4,0,0,8,987,645,434,546,211,,
7,7,16,29.5,24.6,22.5,100.5,0.01472,67,1.125066738,74.6,0,0,6,782,393,136,211,257,,
7,7,17,31,25.4,23.1,100.5,0.01553,64,1.118301903,78.0,3,60,8,524,263,91,186,172,,
7,7,18,29.3,25.3,23.6,100.5,0.01502,73,1.123624419,77.6,3,60,8,227,171,140,93,31,,
7,7,19,27.8,24,22.2,100.6,0.01393,73,1.133028582,72.2,3,90,4,8,6,5,13,1,,
7,7,20,26.4,24,22.8,100.6,0.01294,82,1.137274865,72.2,0,0,3,0,0,0,0,0,,
7,7,21,26.1,24,22.9,100.6,0.01250,84,1.138189922,72.3,0,0,0,0,0,0,0,0,,
7,7,22,25.6,24,23.1,100.7,0.01146,88,1.140886605,72.2,0,0,0,0,0,0,0,0,,
7,7,23,25.3,24.2,23.5,100.7,0.01007,91,1.14123635,73.1,0,0,0,0,0,0,0,0,,
7,7,24,24.8,23.8,23.1,100.7,0.00955,92,1.143914085,71.5,0,0,1,0,0,0,0,0,,
7,8,1,24.4,23.8,23.2,100.7,0.00760,95,1.145149642,71.5,0,0,1,0,0,0,0,0,,
7,8,2,24,23.4,22.8,100.6,0.00756,95,1.146340838,69.9,0,0,1,0,0,0,0,0,,
7,8,3,23.6,23.1,22.6,100.6,0.00694,96,1.148416899,68.8,0,0,0,0,0,0,0,0,,
7,8,4,23.2,23,22.6,100.6,0.00453,98,1.14993984,68.4,0,0,6,0,0,0,0,0,,
7,8,5,22.8,22.7,22.3,100.6,0.00353,99,1.152013581,67.2,0,0,8,0,0,0,0,0,,
7,8,6,22.7,22.6,22.2,100.6,0.00351,99,1.152599423,66.9,0,0,5,0,0,0,0,0,,
7,8,7,23.2,22.7,22.2,100.6,0.00674,96,1.150761996,67.2,3,90,1,62,50,42,101,8,,
7,8,8,23.6,23,22.4,100.7,0.00752,95,1.149867306,68.3,2,90,1,349,279,233,427,46,,
7,8,9,26.7,24.6,23.5,100.7,0.01281,84,1.135806829,74.6,0,0,0,633,449,346,490,103,,
7,8,10,28.8,25.1,23.5,100.8,0.01467,74,1.129173194,76.6,4,110,5,872,355,61,72,295,,
7,8,11,28.2,25.4,24.1,100.7,0.01420,80,1.128928196,78.0,4,110,9,1050,687,462,487,224,,
7,8,12,30.5,25.5,23.4,100.7,0.01546,67,1.1217814,78.3,6,110,6,1156,755,509,510,247,,
7,8,13,31.9,25.5,22.9,100.6,0.01561,60,1.116515805,78.3,6,120,6,1180,771,520,526,252,,
7,8,14,30.5,25,22.7,100.6,0.01512,64,1.122097651,76.2,5,120,6,1123,734,494,537,240,,
7,8,15,31.8,25,22.2,100.5,0.01516,58,1.117122278,76.2,4,90,6,988,646,435,541,211,,
7,8,16,29.8,25.1,23.1,100.5,0.01510,69,1.122726654,76.7,3,90,6,784,512,345,528,167,,
7,8,17,28.1,25.5,24.3,100.5,0.01409,81,1.126613126,78.5,2,300,6,525,214,37,74,177,,
7,8,18,27.7,25.4,24.3,100.5,0.01361,83,1.128111486,78.1,2,300,9,229,69,4,9,65,,
7,8,19,25.4,24,23.2,100.6,0.01102,89,1.140332166,72.3,0,0,10,8,3,1,1,3,,
7,8,20,24.4,24,23.5,100.6,0.00623,97,1.143409899,72.3,0,0,9,0,0,0,0,0,,
7,8,21,24.6,24.2,23.7,100.6,0.00626,97,1.142220434,73.1,0,0,4,0,0,0,0,0,,
7,8,22,24.4,23.9,23.4,100.7,0.00703,96,1.144865969,71.9,0,0,6,0,0,0,0,0,,
7,8,23,24.7,23.8,23.1,100.7,0.00917,93,1.144222665,71.5,0,0,6,0,0,0,0,0,,
7,8,24,24.4,23.8,23.2,100.7,0.00760,95,1.145149642,71.5,0,0,9,0,0,0,0,0,,
7,9,1,24.4,23.9,23.4,100.7,0.00703,96,1.144865969,71.9,0,0,10,0,0,0,0,0,,
7,9,2,24.7,24,23.4,100.7,0.00815,94,1.143654784,72.3,0,0,9,0,0,0,0,0,,
7,9,3,24.5,24,23.5,100.6,0.00704,96,1.1431012,72.3,0,0,9,0,0,0,0,0,,
7,9,4,24.4,24,23.5,100.6,0.00623,97,1.143409899,72.3,0,0,6,0,0,0,0,0,,
7,9,5,24.3,23.9,23.4,100.6,0.00622,97,1.144003578,71.9,0,0,3,0,0,0,0,0,,
7,9,6,24,23.6,23.1,100.6,0.00618,97,1.145780453,70.7,0,0,0,0,0,0,0,0,,
7,9,7,24,23.5,23.0,100.7,0.00698,96,1.147234146,70.3,0,0,0,61,49,41,99,8,,
7,9,8,25,23.5,22.6,100.7,0.01107,88,1.144140448,70.2,3,120,0,349,279,233,427,46,,
7,9,9,27,24.5,23.3,100.7,0.01332,82,1.13518508,74.2,4,130,0,633,511,427,605,84,,
7,9,10,27.5,24.5,23.1,100.7,0.01376,78,1.13367079,74.2,4,120,1,872,705,588,694,116,,
7,9,11,29,24.5,22.5,100.7,0.01453,69,1.129157816,74.1,7,120,1,1051,824,688,725,136,,
7,9,12,29.7,24.1,21.6,100.7,0.01433,63,1.128201982,72.5,8,130,3,1157,872,715,717,157,,
7,9,13,30.4,24.5,22.0,100.7,0.01469,62,1.124985712,74.1,8,110,4,1182,772,520,527,252,,
7,9,14,31.1,24.1,21.1,100.6,0.01429,56,1.122893485,72.5,8,100,6,1125,735,495,538,240,,
7,9,15,31.6,24.4,21.3,100.5,0.01453,56,1.119426132,73.7,6,110,6,990,703,542,674,161,,
7,9,16,32,25,22.1,100.5,0.01513,57,1.116536885,76.2,5,100,5,785,634,530,811,105,,
7,9,17,30.9,25,22.5,100.5,0.01515,62,1.11976602,76.3,5,90,1,526,425,355,717,70,,
7,9,18,29.8,25,22.9,100.5,0.01501,68,1.123018465,76.3,4,90,1,230,184,153,102,30,,
7,9,19,27.4,24.6,23.3,100.5,0.01376,80,1.131361755,74.7,0,0,0,9,7,6,14,1,,
7,9,20,26.7,24.1,22.8,100.5,0.01324,81,1.134913954,72.7,0,0,0,0,0,0,0,0,,
7,9,21,26.4,24.5,23.5,100.6,0.01241,86,1.135844222,74.3,0,0,0,0,0,0,0,0,,
7,9,22,25.4,24.2,23.4,100.6,0.01052,91,1.139761366,73.1,3,60,0,0,0,0,0,0,,
7,9,23,25,24,23.3,100.6,0.00971,92,1.141560796,72.3,3,70,0,0,0,0,0,0,,
7,9,24,24.6,23.7,23.0,100.7,0.00916,93,1.144813858,71.1,4,80,0,0,0,0,0,0,,
7,10,1,24.4,23.5,22.8,100.6,0.00913,93,1.144822489,70.3,4,70,0,0,0,0,0,0,,
7,10,2,24.3,23.6,23.0,100.6,0.00811,94,1.144851397,70.7,4,60,0,0,0,0,0,0,,
7,10,3,24.2,23.5,22.9,100.5,0.00810,94,1.14426909,70.4,2,90,0,0,0,0,0,0,,
7,10,4,24.2,23.5,22.9,100.5,0.00810,94,1.14426909,70.4,0,0,0,0,0,0,0,0,,
7,10,5,24,23.3,22.7,100.5,0.00807,94,1.145446311,69.6,0,0,0,0,0,0,0,0,,
7,10,6,23.9,23.3,22.7,100.5,0.00755,95,1.145756366,69.6,0,0,0,0,0,0,0,0,,
7,10,7,23.9,23.4,22.9,100.6,0.00697,96,1.14665112,69.9,0,0,5,61,43,33,81,10,,
7,10,8,24.9,23.5,22.6,100.6,0.01084,89,1.143278774,70.3,2,80,5,348,247,191,350,57,,
7,10,9,27.6,25.2,24.0,100.7,0.01355,83,1.131326224,77.1,5,160,5,633,258,44,63,214,,
7,10,10,28,25,23.6,100.7,0.01413,79,1.130710175,76.3,7,120,9,873,439,152,179,287,,
7,10,11,29.3,25.8,24.3,100.7,0.01513,76,1.124443968,79.7,6,130,8,1052,528,183,193,346,,
7,10,12,30.4,26,24.2,100.7,0.01576,71,1.120580076,80.5,6,160,8,1158,872,715,718,157,,
7,10,13,31,25,22.5,100.6,0.01514,62,1.12062162,76.2,7,160,4,1183,773,521,528,252,,
7,10,14,31.4,25,22.3,100.5,0.01516,60,1.118295357,76.2,8,180,6,1126,566,196,213,370,,
7,10,15,32,24.9,22.0,100.4,0.01504,57,1.115678396,75.8,3,160,8,991,404,69,86,335,,
7,10,16,30.5,26,24.1,100.4,0.01584,70,1.11683227,80.7,6,70,9,787,321,55,84,266,,
7,10,17,30.5,25.5,23.4,100.4,0.01554,67,1.118327625,78.5,7,90,9,528,215,37,75,178,,
7,10,18,29.4,25.5,23.8,100.4,0.01513,73,1.121580168,78.5,5,60,9,231,94,16,42,78,,
7,10,19,27,25.5,24.6,100.5,0.01183,89,1.129920892,78.6,4,90,9,9,4,2,4,3,,
7,10,20,26,25.1,24.4,100.5,0.00945,93,1.134141778,76.9,3,100,8,0,0,0,0,0,,
7,10,21,25.8,24.4,23.6,100.6,0.01120,89,1.137962288,73.9,3,90,0,0,0,0,0,0,,
7,10,22,25.3,24.3,23.6,100.7,0.00974,92,1.140949137,73.5,5,80,10,0,0,0,0,0,,
7,10,23,25.1,24.2,23.5,100.7,0.00921,93,1.141850927,73.1,3,90,5,0,0,0,0,0,,
7,10,24,24.8,24.1,23.5,100.7,0.00831,94,1.143060906,72.7,3,100,5,0,0,0,0,0,,
